"timestamp";"topology";"status"
"455";"heatwave-1-1467759245";"ACTIVE"
"457";"heatwave-1-1467759245";"ACTIVE"
"460";"heatwave-1-1467759245";"ACTIVE"
"462";"heatwave-1-1467759245";"ACTIVE"
"464";"heatwave-1-1467759245";"ACTIVE"
"466";"heatwave-1-1467759245";"ACTIVE"
"468";"heatwave-1-1467759245";"ACTIVE"
"470";"heatwave-1-1467759245";"ACTIVE"
"472";"heatwave-1-1467759245";"ACTIVE"
"474";"heatwave-1-1467759245";"ACTIVE"
"476";"heatwave-1-1467759245";"ACTIVE"
"478";"heatwave-1-1467759245";"ACTIVE"
"480";"heatwave-1-1467759245";"ACTIVE"
"483";"heatwave-1-1467759245";"ACTIVE"
"485";"heatwave-1-1467759245";"ACTIVE"
"487";"heatwave-1-1467759245";"ACTIVE"
"489";"heatwave-1-1467759245";"ACTIVE"
"491";"heatwave-1-1467759245";"ACTIVE"
"493";"heatwave-1-1467759245";"ACTIVE"
"495";"heatwave-1-1467759245";"ACTIVE"
"498";"heatwave-1-1467759245";"ACTIVE"
"500";"heatwave-1-1467759245";"ACTIVE"
"502";"heatwave-1-1467759245";"ACTIVE"
"504";"heatwave-1-1467759245";"ACTIVE"
"506";"heatwave-1-1467759245";"ACTIVE"
"508";"heatwave-1-1467759245";"ACTIVE"
"510";"heatwave-1-1467759245";"ACTIVE"
"513";"heatwave-1-1467759245";"ACTIVE"
"515";"heatwave-1-1467759245";"ACTIVE"
"517";"heatwave-1-1467759245";"ACTIVE"
"519";"heatwave-1-1467759245";"ACTIVE"
"521";"heatwave-1-1467759245";"ACTIVE"
"523";"heatwave-1-1467759245";"ACTIVE"
"525";"heatwave-1-1467759245";"ACTIVE"
"527";"heatwave-1-1467759245";"ACTIVE"
"529";"heatwave-1-1467759245";"ACTIVE"
"531";"heatwave-1-1467759245";"ACTIVE"
"533";"heatwave-1-1467759245";"ACTIVE"
"536";"heatwave-1-1467759245";"ACTIVE"
"538";"heatwave-1-1467759245";"ACTIVE"
"540";"heatwave-1-1467759245";"ACTIVE"
"542";"heatwave-1-1467759245";"ACTIVE"
"544";"heatwave-1-1467759245";"ACTIVE"
"546";"heatwave-1-1467759245";"ACTIVE"
"548";"heatwave-1-1467759245";"ACTIVE"
"550";"heatwave-1-1467759245";"ACTIVE"
"552";"heatwave-1-1467759245";"ACTIVE"
"554";"heatwave-1-1467759245";"ACTIVE"
"556";"heatwave-1-1467759245";"ACTIVE"
"559";"heatwave-1-1467759245";"ACTIVE"
"561";"heatwave-1-1467759245";"ACTIVE"
"563";"heatwave-1-1467759245";"ACTIVE"
"565";"heatwave-1-1467759245";"ACTIVE"
"567";"heatwave-1-1467759245";"ACTIVE"
"569";"heatwave-1-1467759245";"ACTIVE"
"571";"heatwave-1-1467759245";"ACTIVE"
"573";"heatwave-1-1467759245";"ACTIVE"
"575";"heatwave-1-1467759245";"ACTIVE"
"577";"heatwave-1-1467759245";"ACTIVE"
"579";"heatwave-1-1467759245";"ACTIVE"
"582";"heatwave-1-1467759245";"ACTIVE"
"584";"heatwave-1-1467759245";"ACTIVE"
"586";"heatwave-1-1467759245";"ACTIVE"
"588";"heatwave-1-1467759245";"ACTIVE"
"592";"heatwave-1-1467759245";"ACTIVE"
"594";"heatwave-1-1467759245";"ACTIVE"
"600";"heatwave-1-1467759245";"ACTIVE"
"602";"heatwave-1-1467759245";"ACTIVE"
"604";"heatwave-1-1467759245";"ACTIVE"
"606";"heatwave-1-1467759245";"ACTIVE"
"609";"heatwave-1-1467759245";"ACTIVE"
"611";"heatwave-1-1467759245";"ACTIVE"
"613";"heatwave-1-1467759245";"ACTIVE"
"615";"heatwave-1-1467759245";"ACTIVE"
"617";"heatwave-1-1467759245";"ACTIVE"
"619";"heatwave-1-1467759245";"ACTIVE"
"621";"heatwave-1-1467759245";"ACTIVE"
"623";"heatwave-1-1467759245";"ACTIVE"
"625";"heatwave-1-1467759245";"ACTIVE"
"627";"heatwave-1-1467759245";"ACTIVE"
"630";"heatwave-1-1467759245";"ACTIVE"
"632";"heatwave-1-1467759245";"ACTIVE"
"634";"heatwave-1-1467759245";"ACTIVE"
"636";"heatwave-1-1467759245";"ACTIVE"
"638";"heatwave-1-1467759245";"ACTIVE"
"640";"heatwave-1-1467759245";"ACTIVE"
"642";"heatwave-1-1467759245";"ACTIVE"
"644";"heatwave-1-1467759245";"ACTIVE"
"646";"heatwave-1-1467759245";"ACTIVE"
"648";"heatwave-1-1467759245";"ACTIVE"
"650";"heatwave-1-1467759245";"ACTIVE"
"653";"heatwave-1-1467759245";"ACTIVE"
"655";"heatwave-1-1467759245";"ACTIVE"
"657";"heatwave-1-1467759245";"ACTIVE"
"659";"heatwave-1-1467759245";"ACTIVE"
"661";"heatwave-1-1467759245";"ACTIVE"
"663";"heatwave-1-1467759245";"ACTIVE"
"665";"heatwave-1-1467759245";"ACTIVE"
"667";"heatwave-1-1467759245";"ACTIVE"
"669";"heatwave-1-1467759245";"ACTIVE"
"671";"heatwave-1-1467759245";"ACTIVE"
"673";"heatwave-1-1467759245";"ACTIVE"
"675";"heatwave-1-1467759245";"ACTIVE"
"678";"heatwave-1-1467759245";"ACTIVE"
"680";"heatwave-1-1467759245";"ACTIVE"
"682";"heatwave-1-1467759245";"ACTIVE"
"684";"heatwave-1-1467759245";"ACTIVE"
"686";"heatwave-1-1467759245";"ACTIVE"
"688";"heatwave-1-1467759245";"ACTIVE"
"690";"heatwave-1-1467759245";"ACTIVE"
"692";"heatwave-1-1467759245";"ACTIVE"
"694";"heatwave-1-1467759245";"ACTIVE"
"696";"heatwave-1-1467759245";"ACTIVE"
"698";"heatwave-1-1467759245";"ACTIVE"
"700";"heatwave-1-1467759245";"ACTIVE"
"702";"heatwave-1-1467759245";"ACTIVE"
"705";"heatwave-1-1467759245";"ACTIVE"
"707";"heatwave-1-1467759245";"ACTIVE"
"709";"heatwave-1-1467759245";"ACTIVE"
"711";"heatwave-1-1467759245";"ACTIVE"
"713";"heatwave-1-1467759245";"ACTIVE"
"715";"heatwave-1-1467759245";"ACTIVE"
"717";"heatwave-1-1467759245";"ACTIVE"
"719";"heatwave-1-1467759245";"ACTIVE"
"721";"heatwave-1-1467759245";"ACTIVE"
"723";"heatwave-1-1467759245";"ACTIVE"
"725";"heatwave-1-1467759245";"ACTIVE"
"727";"heatwave-1-1467759245";"ACTIVE"
"729";"heatwave-1-1467759245";"ACTIVE"
"732";"heatwave-1-1467759245";"ACTIVE"
"734";"heatwave-1-1467759245";"ACTIVE"
"736";"heatwave-1-1467759245";"ACTIVE"
"738";"heatwave-1-1467759245";"ACTIVE"
"740";"heatwave-1-1467759245";"ACTIVE"
"742";"heatwave-1-1467759245";"ACTIVE"
"744";"heatwave-1-1467759245";"ACTIVE"
"746";"heatwave-1-1467759245";"ACTIVE"
"748";"heatwave-1-1467759245";"ACTIVE"
"750";"heatwave-1-1467759245";"ACTIVE"
