"timestamp";"topology";"status"
"678";"heatwave-1-1467765206";"ACTIVE"
"681";"heatwave-1-1467765206";"ACTIVE"
"683";"heatwave-1-1467765206";"ACTIVE"
"685";"heatwave-1-1467765206";"ACTIVE"
"687";"heatwave-1-1467765206";"ACTIVE"
"689";"heatwave-1-1467765206";"ACTIVE"
"691";"heatwave-1-1467765206";"ACTIVE"
"693";"heatwave-1-1467765206";"ACTIVE"
"695";"heatwave-1-1467765206";"ACTIVE"
"697";"heatwave-1-1467765206";"ACTIVE"
"699";"heatwave-1-1467765206";"ACTIVE"
"701";"heatwave-1-1467765206";"ACTIVE"
"703";"heatwave-1-1467765206";"ACTIVE"
"705";"heatwave-1-1467765206";"ACTIVE"
"707";"heatwave-1-1467765206";"ACTIVE"
"709";"heatwave-1-1467765206";"ACTIVE"
"711";"heatwave-1-1467765206";"ACTIVE"
"713";"heatwave-1-1467765206";"ACTIVE"
"715";"heatwave-1-1467765206";"ACTIVE"
"717";"heatwave-1-1467765206";"ACTIVE"
"719";"heatwave-1-1467765206";"ACTIVE"
"721";"heatwave-1-1467765206";"ACTIVE"
"723";"heatwave-1-1467765206";"ACTIVE"
"725";"heatwave-1-1467765206";"ACTIVE"
"727";"heatwave-1-1467765206";"ACTIVE"
"729";"heatwave-1-1467765206";"ACTIVE"
"732";"heatwave-1-1467765206";"ACTIVE"
"734";"heatwave-1-1467765206";"ACTIVE"
"736";"heatwave-1-1467765206";"ACTIVE"
"738";"heatwave-1-1467765206";"ACTIVE"
"740";"heatwave-1-1467765206";"ACTIVE"
"742";"heatwave-1-1467765206";"ACTIVE"
"744";"heatwave-1-1467765206";"ACTIVE"
"746";"heatwave-1-1467765206";"ACTIVE"
"748";"heatwave-1-1467765206";"ACTIVE"
"750";"heatwave-1-1467765206";"ACTIVE"
"752";"heatwave-1-1467765206";"ACTIVE"
"754";"heatwave-1-1467765206";"ACTIVE"
"756";"heatwave-1-1467765206";"ACTIVE"
"758";"heatwave-1-1467765206";"ACTIVE"
"760";"heatwave-1-1467765206";"ACTIVE"
"762";"heatwave-1-1467765206";"ACTIVE"
"764";"heatwave-1-1467765206";"ACTIVE"
"766";"heatwave-1-1467765206";"ACTIVE"
"768";"heatwave-1-1467765206";"ACTIVE"
"770";"heatwave-1-1467765206";"ACTIVE"
"772";"heatwave-1-1467765206";"ACTIVE"
"774";"heatwave-1-1467765206";"ACTIVE"
"776";"heatwave-1-1467765206";"ACTIVE"
"778";"heatwave-1-1467765206";"ACTIVE"
"781";"heatwave-1-1467765206";"ACTIVE"
"783";"heatwave-1-1467765206";"ACTIVE"
"785";"heatwave-1-1467765206";"ACTIVE"
"787";"heatwave-1-1467765206";"ACTIVE"
"789";"heatwave-1-1467765206";"ACTIVE"
"791";"heatwave-1-1467765206";"ACTIVE"
