"timestamp";"topology";"status"
"660";"heatwave-1-1467764093";"ACTIVE"
"662";"heatwave-1-1467764093";"ACTIVE"
"664";"heatwave-1-1467764093";"ACTIVE"
"666";"heatwave-1-1467764093";"ACTIVE"
"668";"heatwave-1-1467764093";"ACTIVE"
"670";"heatwave-1-1467764093";"ACTIVE"
"672";"heatwave-1-1467764093";"ACTIVE"
"675";"heatwave-1-1467764093";"ACTIVE"
"677";"heatwave-1-1467764093";"ACTIVE"
"679";"heatwave-1-1467764093";"ACTIVE"
"681";"heatwave-1-1467764093";"ACTIVE"
"683";"heatwave-1-1467764093";"ACTIVE"
"685";"heatwave-1-1467764093";"ACTIVE"
"687";"heatwave-1-1467764093";"ACTIVE"
"689";"heatwave-1-1467764093";"ACTIVE"
"691";"heatwave-1-1467764093";"ACTIVE"
"693";"heatwave-1-1467764093";"ACTIVE"
"695";"heatwave-1-1467764093";"ACTIVE"
"697";"heatwave-1-1467764093";"ACTIVE"
"699";"heatwave-1-1467764093";"ACTIVE"
"701";"heatwave-1-1467764093";"ACTIVE"
"703";"heatwave-1-1467764093";"ACTIVE"
"705";"heatwave-1-1467764093";"ACTIVE"
"707";"heatwave-1-1467764093";"ACTIVE"
"709";"heatwave-1-1467764093";"ACTIVE"
"711";"heatwave-1-1467764093";"ACTIVE"
"713";"heatwave-1-1467764093";"ACTIVE"
"715";"heatwave-1-1467764093";"ACTIVE"
"717";"heatwave-1-1467764093";"ACTIVE"
"719";"heatwave-1-1467764093";"KILLED"
