"timestamp";"topology";"status"
"548";"heatwave-1-1467638992";"ACTIVE"
"550";"heatwave-1-1467638992";"ACTIVE"
"552";"heatwave-1-1467638992";"ACTIVE"
"554";"heatwave-1-1467638992";"ACTIVE"
"556";"heatwave-1-1467638992";"ACTIVE"
"558";"heatwave-1-1467638992";"ACTIVE"
"560";"heatwave-1-1467638992";"ACTIVE"
"562";"heatwave-1-1467638992";"ACTIVE"
"564";"heatwave-1-1467638992";"ACTIVE"
"566";"heatwave-1-1467638992";"ACTIVE"
"568";"heatwave-1-1467638992";"ACTIVE"
"570";"heatwave-1-1467638992";"ACTIVE"
"572";"heatwave-1-1467638992";"ACTIVE"
"574";"heatwave-1-1467638992";"ACTIVE"
"576";"heatwave-1-1467638992";"ACTIVE"
"578";"heatwave-1-1467638992";"ACTIVE"
"580";"heatwave-1-1467638992";"ACTIVE"
"583";"heatwave-1-1467638992";"ACTIVE"
"585";"heatwave-1-1467638992";"ACTIVE"
"587";"heatwave-1-1467638992";"ACTIVE"
"589";"heatwave-1-1467638992";"ACTIVE"
"591";"heatwave-1-1467638992";"ACTIVE"
"593";"heatwave-1-1467638992";"ACTIVE"
"595";"heatwave-1-1467638992";"ACTIVE"
"597";"heatwave-1-1467638992";"ACTIVE"
"599";"heatwave-1-1467638992";"ACTIVE"
"601";"heatwave-1-1467638992";"ACTIVE"
"603";"heatwave-1-1467638992";"ACTIVE"
"605";"heatwave-1-1467638992";"ACTIVE"
"607";"heatwave-1-1467638992";"ACTIVE"
"609";"heatwave-1-1467638992";"ACTIVE"
"611";"heatwave-1-1467638992";"ACTIVE"
"613";"heatwave-1-1467638992";"ACTIVE"
"616";"heatwave-1-1467638992";"ACTIVE"
"618";"heatwave-1-1467638992";"ACTIVE"
"620";"heatwave-1-1467638992";"ACTIVE"
"622";"heatwave-1-1467638992";"ACTIVE"
"624";"heatwave-1-1467638992";"ACTIVE"
"626";"heatwave-1-1467638992";"ACTIVE"
"628";"heatwave-1-1467638992";"ACTIVE"
"630";"heatwave-1-1467638992";"ACTIVE"
"632";"heatwave-1-1467638992";"ACTIVE"
"634";"heatwave-1-1467638992";"ACTIVE"
"636";"heatwave-1-1467638992";"ACTIVE"
"638";"heatwave-1-1467638992";"ACTIVE"
"640";"heatwave-1-1467638992";"ACTIVE"
"642";"heatwave-1-1467638992";"ACTIVE"
"644";"heatwave-1-1467638992";"ACTIVE"
"646";"heatwave-1-1467638992";"ACTIVE"
"648";"heatwave-1-1467638992";"ACTIVE"
"651";"heatwave-1-1467638992";"ACTIVE"
"653";"heatwave-1-1467638992";"ACTIVE"
"655";"heatwave-1-1467638992";"ACTIVE"
"657";"heatwave-1-1467638992";"ACTIVE"
"659";"heatwave-1-1467638992";"ACTIVE"
"661";"heatwave-1-1467638992";"ACTIVE"
"663";"heatwave-1-1467638992";"ACTIVE"
"665";"heatwave-1-1467638992";"ACTIVE"
"667";"heatwave-1-1467638992";"ACTIVE"
"669";"heatwave-1-1467638992";"ACTIVE"
"671";"heatwave-1-1467638992";"ACTIVE"
"673";"heatwave-1-1467638992";"ACTIVE"
"675";"heatwave-1-1467638992";"ACTIVE"
"677";"heatwave-1-1467638992";"ACTIVE"
"679";"heatwave-1-1467638992";"ACTIVE"
"681";"heatwave-1-1467638992";"ACTIVE"
"683";"heatwave-1-1467638992";"ACTIVE"
"685";"heatwave-1-1467638992";"ACTIVE"
"688";"heatwave-1-1467638992";"ACTIVE"
"690";"heatwave-1-1467638992";"ACTIVE"
"692";"heatwave-1-1467638992";"ACTIVE"
"694";"heatwave-1-1467638992";"ACTIVE"
"696";"heatwave-1-1467638992";"ACTIVE"
"698";"heatwave-1-1467638992";"ACTIVE"
"700";"heatwave-1-1467638992";"ACTIVE"
"702";"heatwave-1-1467638992";"ACTIVE"
"704";"heatwave-1-1467638992";"ACTIVE"
"706";"heatwave-1-1467638992";"ACTIVE"
"708";"heatwave-1-1467638992";"ACTIVE"
"710";"heatwave-1-1467638992";"ACTIVE"
