"timestamp";"topology";"status"
"383";"heatwave-1-1467761969";"ACTIVE"
"386";"heatwave-1-1467761969";"ACTIVE"
"388";"heatwave-1-1467761969";"ACTIVE"
"390";"heatwave-1-1467761969";"ACTIVE"
"392";"heatwave-1-1467761969";"ACTIVE"
"394";"heatwave-1-1467761969";"ACTIVE"
"396";"heatwave-1-1467761969";"ACTIVE"
"398";"heatwave-1-1467761969";"ACTIVE"
"400";"heatwave-1-1467761969";"ACTIVE"
"402";"heatwave-1-1467761969";"ACTIVE"
"404";"heatwave-1-1467761969";"ACTIVE"
"406";"heatwave-1-1467761969";"ACTIVE"
"408";"heatwave-1-1467761969";"ACTIVE"
"410";"heatwave-1-1467761969";"ACTIVE"
"412";"heatwave-1-1467761969";"ACTIVE"
"414";"heatwave-1-1467761969";"ACTIVE"
"416";"heatwave-1-1467761969";"ACTIVE"
"418";"heatwave-1-1467761969";"ACTIVE"
"420";"heatwave-1-1467761969";"ACTIVE"
"422";"heatwave-1-1467761969";"ACTIVE"
"424";"heatwave-1-1467761969";"ACTIVE"
"426";"heatwave-1-1467761969";"ACTIVE"
"428";"heatwave-1-1467761969";"ACTIVE"
"430";"heatwave-1-1467761969";"ACTIVE"
"432";"heatwave-1-1467761969";"ACTIVE"
"435";"heatwave-1-1467761969";"ACTIVE"
"437";"heatwave-1-1467761969";"ACTIVE"
"439";"heatwave-1-1467761969";"ACTIVE"
"441";"heatwave-1-1467761969";"ACTIVE"
"443";"heatwave-1-1467761969";"ACTIVE"
"445";"heatwave-1-1467761969";"ACTIVE"
"447";"heatwave-1-1467761969";"ACTIVE"
"449";"heatwave-1-1467761969";"ACTIVE"
"451";"heatwave-1-1467761969";"ACTIVE"
"453";"heatwave-1-1467761969";"ACTIVE"
"455";"heatwave-1-1467761969";"ACTIVE"
"457";"heatwave-1-1467761969";"ACTIVE"
"459";"heatwave-1-1467761969";"ACTIVE"
"461";"heatwave-1-1467761969";"ACTIVE"
"463";"heatwave-1-1467761969";"ACTIVE"
"465";"heatwave-1-1467761969";"ACTIVE"
"467";"heatwave-1-1467761969";"ACTIVE"
"469";"heatwave-1-1467761969";"ACTIVE"
"471";"heatwave-1-1467761969";"ACTIVE"
"473";"heatwave-1-1467761969";"ACTIVE"
"475";"heatwave-1-1467761969";"ACTIVE"
"477";"heatwave-1-1467761969";"ACTIVE"
"479";"heatwave-1-1467761969";"ACTIVE"
"481";"heatwave-1-1467761969";"ACTIVE"
"484";"heatwave-1-1467761969";"ACTIVE"
